text,label
Date: Mon  16 Sep 2002 19:44:00 -0400 X-Antiabuse: This header was added to track abuse  please include it with     any abuse report X-Antiabuse: Primary Hostname - server759.instantinternetempires.net X-Antiabuse: Original Domain - linux.ie X-Antiabuse: Originator/Caller UID/GID - [99 99] / [99 99] X-Antiabuse: Sender Address Domain - server759.instantinternetempires.net Subject: [ILUG] Here is the information you requested Sender: ilug-admin@linux.ie Errors-To: ilug-admin@linux.ie X-Mailman-Version: 1.1 Precedence: bulk List-Id: Irish Linux Users' Group  X-Beenthere: ilug@linux.ie  Are you interested in making some extra money on the internet? well have i got something for you. Last week i made $3500  I am offering you 5 yes 5 web sites that have already been made and are waiting for you to put up to make money with.  There is also a few videos that are included that tell you Exactly what you have to do to be successful. I am going to also Offer you the rights to the web pages and to 5 Ebooks that you can sell..  These Ebooks aren't just any Ebooks these are books on how to make money on the  internet.  I am selling this package deal for a short time only at the low price of $39.77 my friends all say that i am   Crazy.. The web site alone is worth over $1500 and its yours for only $39.77.  Each eBook you will receive is worth around $350.  my web page is. www.Home-Business-onthe-net.com . please come take a look.  if you have any questions please feel free to give me a email. if you'd like a Free Ebook just give me a email and ill  email you one ASAP.  Sincerly  Your friend Keegan  Click on the link below to remove yourself http://www.hotresponders.com/cgi-bin/varpro/r.cgi?id=keegan007&a=ilug@linux.ie  AOL Users  Remove Me  --  Irish Linux Users' Group: ilug@linux.ie http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information. List maintainer: listmaster@linux.ie,1
"Date: Tue  17 Sep 2002 07:24:22 -0400 From: ""Anne Kahlon""  X-Priority: 3 To: zzzz@netmeister.net Cc: zzzz@example.com  jm@netstream.net Subject: zzzz Hello MIME-Version: 1.0 Content-Type: text/plain; charset=us-ascii Content-Transfer-Encoding: 7bit Message-Id:   Are you tired of spending a fortune on printer cartridges?                                                                                                                             Are you tired of making a mess trying to refill your old cartridges?                                                                                                                        Then here's your answer......                                                                                                                            PRINTER CARTRIDGES FOR UP TO 50% OFF STORE PRICES  The average person spends over $150 on new cartridges per year.....  DON'T BE ONE OF THEM...EMAIL TODAY!   PLEASE DO NOT USE THE REPLY BUTTON  CLICK HERE:    printerink1@cbphost.net  Just include your printer or cartridge type  and we will email you back  the price  its that simple.  THIS WILL SAVE YOU LOTS OF MONEY!!  Be  sure to ask about our referral discount for passing the savings on to a  friend.     If we don't save you $$  you have lost nothing!    In addition  just  reply with your printer type  and be automatically entered in our  monthly $50 gift certificate drawing.    We just wanted to save you some money  but to unsubscribe to this  mailing email here:  printerink2@cbphost.net   and just type 'REMOVE' in  the subject line",1
"Date: Tue  17 Sep 2002 09:15:32 PST X-Mailer: 2.0-b55-VC_IPA [Aug 20 2002  12:25:33] Message-Id:  Content-Type: multipart/alternative; boundary=""------------103227703017104""  --------------103227703017104 Content-Type: text/plain; charset=us-ascii Content-Transfer-Encoding: 7bit  Friend Now you can copy DVD's and Games http://www.terra.es/personal9/iop1008/  BACKUP DVD VIDEO's WITH YOUR CD-R BURNER  With 321 studio's software  you can now copy any DVD and Playstation Game.  Never buy another  backup DVD movie again.  Just copy it!  This is the first time this software is being made available to the public. All the software you need  to burn your own DVD Video  is included in 321 Studio's  software package DVD Copy Plus!  The movies will play  in a standard DVD player. With detailed  easy to follow   step-by-step instructions  you can BURN your own DVD  Video using nothing more than your DVD-ROM  and CD-R drives. Purchase a copy! Click below.  http://www.terra.es/personal9/iop1008/  Order today and receive!  *Step by Step Interactive Instructions *All Software Tools Included On CD *No DVD Burner Required *FREE Live Technical Support *30 Day Risk Free Trial Available  With DVD Copy Plus you can backup Your DVD Movies with  the same 74min or 80min CD-R's you've used in the past  to create audio CD's. Our software compresses the large  DVD files on your standard DVD to VCD  SVCD  and DivX  much the same way the popular MP3 format compresses audio.   Order today and start burning http://www.terra.es/personal9/iop1008/  Thank You   CopymyDVD   http://inglesa.net/unsub.php?client=atomicDOT    We take your privacy very seriously and it is our policy never to send unwanted email messages. This message has been sent to zzzz@example.com because you originally joined one of our member sites or you signed up with a party that has contracted with atomicDOT. Please http://tilw.net/unsub.php?client=atomicDOT&msgid=17090200005 to Unsubscribe (replying to this email WILL NOT unsubscribe you).       TRCK:atomicDOT;mp*qhwqrwhlqf!frp;8;    --------------103227703017104 Content-Type: text/html; charset=us-ascii Content-Transfer-Encoding: 7bit  Backup your DVD's                                                                                                          With DVDCopyPlus            and PowerCDR5.0 you can copy and burn your                    DVD Movies            Playstation            MP3s  AVIs and all              other multimedia Files            Software  Music              CDs (perfect RAW data duplication)            NEW! Burn to CD-R              or DVD-R                  Protect your            investments by backing up your CD  DVD  MP3  Data and Game collections            with burned copies that really work! Separately  DVDCopyPlus and PowerCDR5.0            are over $100 worth of software that you can purchase bundled right            now for just $49.99!         THAT'S 50% OFF!           MORE DETAILS ORDER NOW                                                                                             We take your privacy very seriously and it is our policy never to send unwanted email messages.  This message has been sent to zzzz@example.com because you originally joined one of our member sites or you signed up with a party that has contracted with atomicDOT.  Please Click Here to Unsubscribe  (replying to this email WILL NOT unsubscribe you).          TRCK:atomicDOT;mp*qhwqrwhlqf!frp;8;    --------------103227703017104--",1
"Date: Tue  17 Sep 2002 10:01:59 -0500 From: Great Offers  To: JM@NETNOTEINC.COM Subject: Best Long Distance On the Net - 3.9 Cents With No Monthly Fees X-Info: 134085 X-Info2: SGO MIME-Version: 1.0 Content-Type: text/html; charset=""us-ascii""    mailv07a.gif                                                                   You are receiving this mailing because you are a member of SendGreatOffers.com and subscribed as:JM@NETNOTEINC.COM To unsubscribe  Click Here (http://admanmail.com/subscription.asp?em=JM@NETNOTEINC.COM&l=SGO) or reply to this email with REMOVE in the subject line - you must also include the body of this message to be unsubscribed. Any correspondence about the products/services should be directed to the company in the ad. %EM%JM@NETNOTEINC.COM%/EM%   ",1
"Date: Tue  17 Sep 2002 15:30:45 +0100 Reply-To: ""COL. MICHAEL BUNDU""  Subject: [ILUG] ASSISTANCE Sender: ilug-admin@linux.ie Errors-To: ilug-admin@linux.ie X-Mailman-Version: 1.1 Precedence: bulk List-Id: Irish Linux Users' Group  X-Beenthere: ilug@linux.ie Content-Transfer-Encoding: 8bit  FROM: COL. MICHAEL BUNDU.  DEMOCRATIC REPUBLIC OF CONGO.  Tel No: Your country Intl. access code +8821652098236 email : mikebundu@rediffmail.com Dear Sir/Madam   SEEKING YOUR IMMEDIATE ASSISTANCE.   Please permit me to make your acquaintance in so informal a manner. This is necessitated by my urgent need to reach a  dependable and trust worthy foreign partner. This request may seem strange and unsolicited but I crave your indulgence  and pray that you view it seriously. My name is COL. MICHAEL BUNDU of the Democratic Republic of Congo and one of  the close aides to the former President of the Democratic Republic of Congo LAURENT KABILA of blessed memory  may  his soul rest in peace.   Due to the military campaign of LAURENT KABILA to force out the rebels in my country  I and some of my colleagues were  instructed by Late President Kabila to go abroad to purchase arms and ammunition worth of Twenty Million  Five Hundred  Thousand United States Dollars only (US$20 500 000.00) to fight the rebel group. We were then given this money privately  by the then President  LAURENT KABILA  without the knowledge of other Cabinet Members. But when President Kabila  was killed in a bloody shoot-out by one of his bodyguards a day before we were schedule to travel out of Congo  We  immediately decided to put the funds into a private security company here in Congo for safe keeping. The security of the  said amount is presently being threatened here following the arrest and seizure of properties of Col. Rasheidi Karesava  (One of the aides to Laurent Kabila) a tribesman  and some other Military Personnel from our same tribe  by the new  President of the Democratic Republic of Congo  the son of late President Laurent Kabila  Joseph Kabila.   In view of this  we need a reliable and trustworthy foreign partner who can assist us to move this money out of my country  as the beneficiary.  WE have sufficient ''CONTACTS'' here to move the fund under Diplomatic Cover to a security company in Europe in your  name. This is to ensure that the Diplomatic Baggage is marked ''CONFIDENTIAL'' and it  will not pass through normal custom/airport screening and clearance.   Our inability to move this money out of Congo all this while stems from our lack of trust of our supposed good friends  (western countries) who suddenly became hostile to those of us who worked with the late President Kabila  immediately  after his son took office. Though we have neither seen nor met each other  the information We gathered from an associate  who has worked in your country has encouraged and convinced us that with your sincere assistance  this transaction will  be properly handled with modesty and honesty to a huge success within two weeks. The said money is a state fund and  therefore requires a total confidentiality.   We would please need you to stand on our behalf as the beneficiary of this fund in Europe. This is because we are under  restricted movement and watch and hence we want to be very careful in order not to lose this fund which we have worked  so hard for. Thus  if you are willing to assist us to move this fund out of Congo  you can contact me through my email  addresses  Tel/Fax nos. above with your telephone  fax number and personal information to enable us discuss the  modalities and what will be your share (percentage) for assisting us.  Please note that There are no RISKS involved in this Deal as everyone's Security is Guaranteed if we follow the required  guidelines. I will hence furnish you with further details of this Deal as soon as I am assured of your Sincere interest to assist  us.   I must use this opportunity and medium to implore you to exercise the utmost indulgence to keep this matter extraordinarily  confidential  Whatever your decision  while I await your prompt response. Thank you and God Bless.  Best Regards    COL. MICHAEL BUNDU(RTD). m_bundu@rediffmail.com  N\B. When you are calling my line  you dial your country Intl. access code  then you dial directly  do not include my country  code i.e. (243). Just dial your country Intl. access code + 88216 52098236. You can also contact me through the above  email addresses.        --  Irish Linux Users' Group: ilug@linux.ie http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information. List maintainer: listmaster@linux.ie",1
Date: Tue  17 Sep 2002 13:28:38 -0400 To: crew_4@hotmail.com Subject: Don't get caught by rising interest rates. Message-Id:  X-Mailer: Atlas Mailer 2.0 Content-Type: text/plain; charset=iso-8859-1 Content-Transfer-Encoding: 8bit  Opportunity is knocking. Why?  Because mortgage rates are rising.  As a National Lender  not a broker  we can guarantee you the lowest possible rate on your home loan.  Rates may well never be this low again. This is your chance to secure a better future. You could literally save enough money to buy that new car you've been wanting or to take that special vacation. Why pay more than you have to pay?  We can guarantee you the best rate and the best deal possible for you. But only if you act now.  This is a free service. No fees of any kind.   You can easily determine if we can help you in just a few short minutes. We only provide information in terms so simple that anyone can understand them. We promise that you won't need an attorney to see the savings.   We offer both first and second home loans and we will be happy to show you why your current loan is the best for you. 0r why you should replace it.  Once again  there's no risk for you. None at all.  Take two minutes and use the link(s) below that works for you. Let us show you how to get more for yourself and your family. Don't let opportunity pass you by. Take action now.  Click_Here  http://209.202.221.16/director.asp?id=1&target=http://211.167.74.101/mortg/   Sincerely   Chalres M. Gillette MortCorp  LLC  olhfilghxvuyfkfqbviqgacyenuuufpyswymlajxucqhpojagplujpmovuiaphwlqkkstgipemliwuugqptjukjklbjlgxqmuogtiwhhdlhjhkbucvbyqvgfp  __________________________________________________________________ The NEW Netscape 7.0 browser is now available. Upgrade now! http://channels.netscape.com/ns/browsers/download.jsp   Get your own FREE  personal Netscape Mail account today at http://webmail.netscape.com/,1
"Date: Tue  17 Sep 2002 12:47:46 -0500 X-Mailer: Internet Mail Service (5.5.2650.21) X-Priority: 1 Content-Type: text/html; charset=""iso-8859-1""      Volume 8  Issue 35 - Sept. 2002 CLICK HERE  &nbsp; &nbsp; I no longer wish to receive your newsletter click here    urfrdemubblkunmdbyh",1
"Date: Tue  17 Sep 2002 11:59:30 +-0500 MIME-Version: 1.0 Content-Type: text/plain; charset=""ISO-8859-2""  Dear Free Member   You were gifted a free membership in cash  wave generator.  Our records indicate your  membership is about to expire and you have  not locked in your cash wave income by  registering for your free position. If you do not register  you will forfeit  all commissions from spillover.  To confirm your interest in locking in your  position  and for a chance to win $500  use the link  mailto:workinathome@btamail.net.cn?subject=Send_CW_Info_Please  You will receive an email with instructions  and where to go to lock in your position and  secure your commissions from spillover.  Cash Wave Generator Administration 1-800-242-0363  ext. 1993  To be excluded from future notices: mailto:guaranteed4u@btamail.net.cn?subject=exclude",1
"Date: Tue  17 Sep 2002 10:28:14 -1600 MIME-Version: 1.0 X-Priority: 3 X-Msmail-Priority: Normal X-Mailer: Microsoft Outlook IMO  Build 9.0.2416 (9.0.2910.0) Content-Type: text/html; charset=""iso-8859-1"" Content-Transfer-Encoding: quoted-printable       A man endowed with a 7 - 8"" hammer is simply  better equipped than a man with a 5 - 6"" hammer.  Would you rather havemore than enough to get the job done or fall = very short. It's totally upto you. Our Methods are guaranteed to incre= ase your size by 1 - 3"" Enter here and see how  ",1
"Date: Tue  17 Sep 2002 14:50:08 -0500 MIME-Version: 1.0 Content-Type: text/html; charset=""iso-8859-1"" Content-Transfer-Encoding: quoted-printable      	 	 	untitled     ATTENTION: T= his is a MUST for ALL Computer Users!!!  *NEW-Special Package Deal!*  Norton SystemWorks 2002 S= oftware Suite -Professional Edition-  Includes Six - Yes 6! - Feature-Packed Utilities ALL For 1 Special LOW Price!6 Feature-Packed Utilities...1 Great Price! A $300+ Combined Retail Value!  FREE Shipping!   Click Here Now!     ",1
"Date: Tue  17 Sep 2002 19:11:21 -0400 From: ""IQ - GE Financial""  Message-Id:  X-Mailer: Microsoft CDO for Windows 2000 MIME-Version: 1.0 Thread-Index: AcJeiy7MaLLuwyKMSwukcYRYNeX/GA== X-Mimeole: Produced By Microsoft MimeOLE V5.50.4522.1200 Content-Class: urn:content-classes:message X-Originalarrivaltime: 17 Sep 2002 23:11:22.0125 (UTC) FILETIME=[899B1BD0:01C25E9F] Content-Type: multipart/alternative; boundary=""----=_NextPart_000_000D_01C25E69.A7BD8E30""  This is a multi-part message in MIME format.  ------=_NextPart_000_000D_01C25E69.A7BD8E30 Content-Type: text/plain; 	charset=""Windows-1252"" Content-Transfer-Encoding: 7bit   Any way you slice it...GE Lifetime Protector is a cut above!   Underwritten by General Electric Capital Assurance Company and First Colony Life Insurance Company  GE Lifetime Protector universal life insurance cooks the competition with competitive premiums	    Male  Age 55  Best  $500 000 Face Amount  Annual Premiums	  GE Lifetime ProtectorSM	 Lifetime Premium1 $6 252 	CSV=$1 @ Age 1002 $5 356	 CSV=Face Amt @ Age 1002 $5 841 	 Product J	 $6 365	 $7 699	 $7 970	  Product I	 $6 531	 $6 809	 $7 327	  Product L	 $6 348	 $6 250	 $6 630	  Product S	 $6 538	 $5 709	 $6 550	  Product U	 $8 950	 $5 827	 $6 185	  Product T	 $7 581	 $6 729	 $7 372	  Product M	 $7 637	 $6 711	 $6 916	  Product G	 $7 044	 $5 529	 $6 207	  Source: Industry Market research conducted and compiled by GE Financial  August 2002.    GE Lifetime ProtectorSM is subject to the terms  issue limitations and conditions of Policy Form Nos. UL GE02 et al for GE Capital Assurance and ULFCL02 et al for First Colony Life  which include exclusion periods for death by suicide. GE Lifetime ProtectorSM is not available in all states.   1Premium that guarantees coverage for the life of the insured according to the companies' provisions. Companies refer to premium by different names and the conditions for the guarantee will vary from company to company. For GE Lifetime ProtectorSM  this refers to the designated premium requirement: subject to the policy provisions  policy remains in force as long as the sum of the premiums paid  less the reduction in policy value for all partial withdrawals  equals or exceeds the cumulative total of the designated monthly premiums from the policy date to the end of the current policy month.  2Premiums calculated assuming each company's current crediting rate and charges. Each column represents the premium required annually to age 100 to achieve target cash surrender value stated in the column heading.   	  	Underwritten by General Electric Capital Assurance Company First Colony Life Insurance Company  Lynchburg  VA Members of the GE Financial family of companies   Click Here for GE Lifetime Protector(sm) Information and Quotes from a BRAMCO Agency!  	  We don't want anyone to receive our mailings who does not wish to receive them. This is a professional communication sent to insurance professionals. To be removed from this mailing list  DO NOT REPLY to this message. Instead  go here: http://www.insuranceiq.com/optout    Legal Notice    ------=_NextPart_000_000D_01C25E69.A7BD8E30 Content-Type: text/html; 	charset=""iso-8859-1"" Content-Transfer-Encoding: quoted-printable    The Best Just Got Better    =20    =20      			         =20                                                      			&nbsp; 			         =20            						               =20                                    Male  Age 55  Best  $500 000 Face Amount  Annual = Premiums                              =20                 GE Lifetime ProtectorSM                 Lifetime                   Premium1                   $6 252=20                                  CSV=3D$1                   @ Age 1002                   $5 356                 CSV=3DFace Amt                   @ Age 1002                   $5 841=20                                               =20                 Product = J                 $6 365                 $7 699                 $7 970                              =20                 Product I                 $6 531                 $6 809                 $7 327                              =20                 Product L                 $6 348                 $6 250                 $6 630                              =20                 Product S                 $6 538                 $5 709                 $6 550                              =20                 Product U                 $8 950                 $5 827                 $6 185                              =20                 Product T                 $7 581                 $6 729                 $7 372                              =20                 Product M                 $7 637                 $6 711                 $6 916                              =20                 Product G                 $7 044                 $5 529                 $6 207                             					                 			Source: Industry Market = research conducted and compiled by GE Financial  August 2002. =  			         =20                         GE Lifetime = ProtectorSM=20             is subject to the terms  issue limitations and conditions of = Policy=20             Form Nos. UL GE02 et al for GE Capital Assurance and ULFCL02 = et al=20             for First Colony Life  which include exclusion periods for = death by=20             suicide. GE Lifetime ProtectorSM is not available = in all=20             states.             1Premium that guarantees coverage for the life = of the insured according to the companies' provisions.               Companies refer to premium by different names and the = conditions=20               for the guarantee will vary from company to company. For = GE Lifetime=20               ProtectorSM  this refers to the designated = premium requirement:=20               subject to the policy provisions  policy remains in force = as long=20               as the sum of the premiums paid  less the reduction in = policy value=20               for all partial withdrawals  equals or exceeds the = cumulative total=20               of the designated monthly premiums from the policy date to = the end=20               of the current policy month.             2Premiums calculated=20               assuming each company's current crediting rate and = charges. Each=20               column represents the premium required annually to age 100 = to achieve=20               target cash surrender value stated in the column = heading.                             =20                             =20                      =20             Underwritten by               General Electric Capital Assurance Company               First Colony Life Insurance Company             Lynchburg  = VA               Members of the GE Financial family of = companies                             =20                            		      =20      			We don't = want anyone to receive our mailings who does not=20 			wish to receive them. This is a professional communication=20 			sent to insurance professionals. To be removed from this mailing=20 			list  DO NOT REPLY to this message. Instead  go here: =20 			http://www.insuranceiq.com/optout             Legal Notice =20      ------=_NextPart_000_000D_01C25E69.A7BD8E30--",1
"Date: Tue  17 Sep 2002 16:34:19 -0700 X-Mailer: Microsoft Outlook Express 6.00.2600.0000 Content-Type: text/html; charset=""iso-8859-1""        Click here to see the Bang BusIt is wild!!!!!!             tepyycemkckiflbsvpcyi",1
Date: Tue  17 Sep 2002 20:09:29 -0700 X-Mailer: Microsoft Outlook Express 5.50.4522.1200 X-Priority: 1  New Account For: zzzz@example.com ################################################## #                                                # #          Free XXX Links .org is a              # #          non-profit organization               # #                                                # #           Offering the best in                 # #       adult entertainment for free.            # #                                                # ##################################################  >>>>>  INSTANT ACCESS TO ALL SITES NOW >>>>>  Your User Name And Password: >>>>>  User Name: zzzz@example.com >>>>>  Password: 818932  Test it out NOW!   Adults Farm http://rd.yahoo.com/*http://80.71.71.88/farm/?aid=818932 Girls and Animals Getting Freaky....FREE Lifetime Membership!!  6 of the Best Adult Sites on the Internet for FREE! --------------------------------------- NEWS 09/05/02 With just over 3.9 Million Members that signed up for FREE  Last month there were 894 457 New Members. Are you one of them yet??? --------------------------------------- Our Membership FAQ  Q. Why are you offering free access to 6 adult membership sites for free? A. I have advertisers that pay me for ad space so you don't have to pay for membership.  Q. Is it true my membership is for life? A. Absolutely you'll never have to pay a cent the advertisers do.  Q. Can I give my account to my friends and family? A. Yes  as long they are over the age of 18.  Q. Do I have to sign up for all 6 membership sites? A. No just one to get access to all of them.  Q. How do I get started? A. Click on one of the following links below to become a member.  - These are multi million dollar operations with policies and rules. - Fill in the required info and they won't charge you for the Free pass! - If you don't believe us  just read their terms and conditions.  ---------------------------  # 6. > XXX Adults Farm http://rd.yahoo.com/*http://80.71.71.88/farm/?aid=818932 Girls and Animals Getting Freaky....FREE Lifetime Membership!!  # 5. > Sexy Celebes Porn http://rd.yahoo.com/*http://80.71.71.88/celebst/?aid=818932 Thousands Of XXX Celebes doing it...FREE Lifetime Membership!!  # 4. > Play House Porn http://rd.yahoo.com/*http://80.71.71.88/play/?aid=818932 Live Feeds From 60 Sites And Web Cams...FREE Lifetime Membership!!  # 3. > Asian Sex Fantasies http://rd.yahoo.com/*http://80.71.71.88/asian/?aid=818932 Japanese Schoolgirls  Live Sex Shows ...FREE Lifetime Membership!!  # 2. > Lesbian Lace http://rd.yahoo.com/*http://80.71.71.88/lesbian/?aid=818932 Girls and Girls Getting Freaky! ...FREE Lifetime Membership!!  # 1. > New! just added today: Mage Porn Site http://rd.yahoo.com/*http://80.71.71.88/mega/?aid=818932 950 00 Pics  90 000 Movies  Live Sex Shows... FREE Lifetime Membership!! --------------------------  Jennifer Simpson  Miami  FL Your FREE lifetime membership has entertained my boyffriend and I for the last two years!  Your Adult Sites are the best on the net!  Joe Morgan Manhattan  NY Your live sex shows and live sex cams are unbelievable. The best part about your porn sites  is that they're absolutely FREE!  --------------------------             Removal Instructions: You have received this advertisement because you have opted in to receive free adult internet offers and specials through our affiliated websites. If you do not wish to receive further emails or have received the email in error you may opt-out of our database here http://rd.yahoo.com/*http://80.71.71.88/optout/ . Please allow 24 hours for removal.  mdnfhmobawljhlqtotlhpikemcywuc,1
"Date: Wed  18 Sep 2002 15:18:43 +0800 From: ""Rosario Joshi""  X-Priority: 3 To: zzzz@example.com Subject: Introducing HGH: The Most Powerful Anti-Obesity Drug Ever MIME-Version: 1.0 Content-Transfer-Encoding: 7bit Content-Type: text/html; charset=us-ascii   Hello  jm@example.comHuman Growth Hormone Therapy Lose weight while building lean muscle massand reversing the ravages of aging all at once.   As seen on NBC  CBS  and CNN  and even Oprah! The health discovery that actually reverses aging while burning fat  without dieting or exercise! This proven discovery has even been reported on by the New England Journal of Medicine. Forget aging and dieting forever! And it's Guaranteed!         Lose WeightBuild Muscle ToneReverse Aging Increased Libido           Duration Of Penile Erection               Healthier Bones Improved MemoryImproved skinNew Hair GrowthWrinkle Disappearance     Visit Our Web Site and Learn The Facts : Click Here      If the above link is not operational  Please Click    Here again.         You are receiving this email as a subscriber   to the Opt-In America Mailing List.    To remove yourself from all related maillists    just Click    Here ",1
"Date: Wed  18 Sep 2002 03:39:16 -1600 MIME-Version: 1.0 Content-Type: text/plain; charset=""Windows-1252"" Content-Transfer-Encoding: 7bit Reply-To: blueeyez35@hotmail.com  +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++    Take Control of Your Computer With This Top-of-the-Line Software!   +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++                                   Symantec SystemWorks 2002                            -=Professional Software Suite=-   This Special Package Includes Six - Yes 6! - Feature-Packed Utilities  ALL for 1 Special LOW Price of Only $29.99!  This Software Will:   - Protect your computer from unwanted and hazardous viruses  - Help secure your private & valuable information  - Allow you to transfer files and send e-mails safely  - Backup your ALL your data quick and easily  - Improve your PC's performance w/superior integral diagnostics!  - ***** You'll NEVER have to take your PC to the repair shop AGAIN! *****          That's SIX  yes  -6- Feature-Packed Utilities @ 1 Great Price!!!      A $300+ Combined Retail Value YOURS Only $29.99! (Limited Time Offer)                                  Why SO Cheap you ask? You are buying ONLINE WHOLESALE                    Direct from the Warehouse TO YOU!                                           ~~~ AND ~~~           FOR A LIMITED TIME BUY 2 OF ANY SOFTWARE & GET 1 FREE!!!!                                   Don't fall prey to destructive viruses or programs!           Protect your computer and your valuable information and...             ...CLICK HERE TO ORDER NOW! -> http://61.151.247.39/erik/               OR cut & paste the above link  ^^^^^^^^^^^^^^^^  in your browser's URL bar.             FOR MORE QUESTIONS  OR TO ORDER CALL US TOLL-FREE ANYTIME!                                                   1 - 8 0 0 - 8 6 1 - 1 4 8 1     We are strongly against sending unsolicited emails to those who do not wish to receive our special mailings. You have opted-in to one or more of our affiliate sites requesting to be notified of any special offers we may run from time to time. We also have attained the services of an independent 3rd party to overlook list management and removal services. The list CODE in which you are registered is marked at the bottom of this email. If you do not wish to receive further mailings    Please click here -> http://61.151.247.39/erik/remove.asp to be removed from the list.   Please accept our apologies if you have been sent this email in error. We honor all removal requests.    IAES (International Association of Email Security) Approved List. Serial # 9e45tYu2-ssI3USA",1
"Date: Wed  18 Sep 2002 18:04:28 -1000 MIME-Version: 1.0 X-Priority: 3 (Normal) X-Msmail-Priority: Normal X-Mailer: Internet Mail Service (5.5.2650.21) Importance: Normal Content-Type: text/html; charset=""iso-8859-1""    Digital Publishing Tools - Free Software Alert!         Publish Like a Professional with Digital Publishing Tools       Easily Create Professional:   eBooks eBrochures eCatalogs Resumes Newsletters Presentations Magazines Photo Albums Invitations Much  much more      Save MONEY! - Save Trees    Save on Printing  Postage and Advertising Costs    DIGITAL PUBLISHING TOOLS   DOWNLOAD NEW FREE Version NOW!   *Limited Time Offer    Choose from these Display Styles:   3D Page Turn Slide Show Sweep/Wipe   Embed hyperlinks and Link to anywhere Online    such as your Website  Order Page or Contact Form.   Distribute via Floppy  CD-ROM  E-Mail or Online.        Take your Marketing to the Next Level!        For More Info  Samples or a FREE Download  click the appropriate link to the right! &nbsp; Server demand is extremely high for this limited time Free Software offer. &nbsp; Please try these links periodically if a site seems slow or unreachable.       WEBSITE 1 WEBSITE 2 WEBSITE 3         If you wish to be removed from our mailing list  please cick the Unsubscribe button    &nbsp;   Copyright  2002 - Affiliate ID #1269 *FREE Version is FULLY FUNCTIONAL with NO EXPIRATION and has a 4 page (2 page spread) limit.        ",1
Date: Wed  18 Sep 0102 04:15:01 +0600 Date: Wed  18 Sep 0102 04:15:01 +0600 Content-Transfer-Encoding: 8bit  Get your favorite Poker action at http://www.multiplayerpoker.net  Play against real people from around the world for real money or just for fun.  Access one of the busiest poker rooms online.  We've dealt over 8 million hands!  Experience the best poker software available today featuring world class graphics  true random shuffling algorithms  and 24x7 customer service.  We've got a great selection of poker games for you to play such as:  Hold'em  Omaha Omaha Hi/Lo 7 Card Stud 7 Card Stud Hi/Lo 5 Card Stud Poker tournaments  Sign up today and start playing with new & old friends...download our free software now at http://www.MultiPlayerPoker.net  Current Promotion:    $50 Deposit Bonus! - 100% bonus!    Daily High Hand - $250 Daily.    Progressive Bad Beat Jackpot - $2 000.00 minimum with $100.00 added daily.    Tournaments - Multiplayer shootouts.                 wish not to received any further e-mail from us please click http://www.centralremovalservice.com/cgi-bin/poker-remove.cgi (I3-SS3) --  Irish Linux Users' Group Social Events: social@linux.ie http://www.linux.ie/mailman/listinfo/social for (un)subscription information. List maintainer: listmaster@linux.ie,1
Date: Wed  18 Sep 2002 01:11:52 Date: Wed  18 Sep 2002 01:11:52  OFFICE OF:EGNR. FEMI DANIEL FEDERAL MINISTRY OF WORKS AND HOUSING FEDERAL SECRETARIAT OFFICE COMPLEX IKOYI-LAGOS.  ATTN:                     First  I must solicit your strictest confidence in this transaction  this is by virtue of its nature as being utterly confidential and top secret as you were introduced to me in confidence through the Nigeria Chamber of Commerce and Industries.  We are top officials from the Federal Ministry of Works and Housing (FMW&H)  Federal Ministry of Finance and the Presidency  making up the Contract Review Panel(CRP) set up by the Federal Government of Nigeria to review contracts awarded by the past military administration.   In the course of our work on the CRP  we discovered this fund which resulted from grossly over - invoiced contracts which were executed for the FMW&H during the last administration.The companies that executed the contracts have been duly paid and the contracts commissioned leaving the sum of US$21.4 Million floating in the escrow account of the Central Bank of Nigeria ready for payment.  I have therefore  been mandated as a matter of trust by my colleagues in the panel to look for an overseas partner to whom we could transfer the sum of US21.4 legally subcontracting the entitlement to your company.This is bearing in mind that our civil service code of conduct forbids us from owning foreign companies or operating foreign accounts while in government service  hence the need for an overseas partner.  We have agreed that the funds will be shared thus after it has been paid into your account. (1) 30% of the money will go to you for acting as the beneficiary of the fund. (2) 10% has been set aside as an abstract projection for reimbursement to both parties for incidental expences that may be incurred in the course of the transaction. (3) 60% to us the government officials (with which we intend to commence an importation business in conjunction with you)  All logistics are in place and all modalities worked out for the smooth conclusion of the transaction within ten to fourteen days of commencement after receipt of the following information; your full names  company's name  address details & activities  telephone & fax numbers.These information will enable us make the applications and lodge claims to the concerned ministries & agencies in favour of your company and it is pertinent to state here that this transaction is entirely based on trust as the solar bank draft or certified cheque drawable in any of the Central Bank of Nigeria correspondent bankers around the world is going to be made in your name.  Please acknowledge the reciept of this letter using the above e-mail or the Alternative: femi1855@aol.com to reply me.   Yours faithfully   Egnr. Femi Daniel.  NB:Bank Account Details not necessary as preferred mode of payment is by draft or cheque.   --  Irish Linux Users' Group Social Events: social@linux.ie http://www.linux.ie/mailman/listinfo/social for (un)subscription information. List maintainer: listmaster@linux.ie,1
